CustomerNumber,CreditScore,City,Gender,Age,Home_Living_Since,Avg_Acc_Bal,Assets,First Loan,Co-applicant,Mon_Sal,Loan
7770,766,Bangalore,Female,26,7,79393.335,2,0,1,23789.625,0
7771,699,Bangalore,Male,28,3,62844.645,1,1,1,75811.855,0
7772,850,Chennai,Male,28,1,77320.205,1,1,1,82019.755,0
7773,792,Chennai,Female,49,4,73355.38,1,1,0,8264.2,1
7774,636,Chennai,Male,66,7,68354.675,1,0,1,33376.55,1
7775,850,Chennai,Male,42,5,64652.545,2,0,1,9622.29,0
7776,628,Hyderabad,Male,39,10,0,2,1,0,51916.29,0
7777,736,Bangalore,Female,62,10,0,2,0,1,251.35,0
7778,711,Bangalore,Female,20,0,41422.165,2,0,1,704.34,0
7779,583,Hyderabad,Female,21,2,0,2,0,1,2992.68,0
7780,757,Bangalore,Male,45,0,0,2,1,0,18730.025,0
7781,749,Chennai,Female,32,10,38346.11,1,0,1,15198.215,0
7782,705,Bangalore,Male,33,7,58857.92,1,1,0,1249.335,0
7783,585,Bangalore,Male,53,8,43552.66,1,1,1,27673.07,0
7784,437,Bangalore,Female,42,6,0,1,1,0,74165.485,1
7785,741,Bangalore,Female,63,2,34655.58,1,1,1,29618.86,0
7786,738,Bangalore,Male,25,9,0,2,1,1,24322.47,0
7787,586,Hyderabad,Female,32,10,33474.335,2,1,1,70379.515,0
7788,627,Bangalore,Female,56,9,0,2,1,1,53856.21,0
7789,551,Hyderabad,Male,75,2,64205.355,2,1,1,90859.365,0
7790,606,Chennai,Male,37,3,49948.765,1,0,0,18527.325,0
7791,674,Bangalore,Male,21,3,0,1,1,1,86970.295,0
7792,584,Chennai,Female,30,6,76311.17,1,1,0,49649.4,0
7793,590,Bangalore,Male,39,8,0,2,1,0,31466.515,0
7794,585,Bangalore,Male,55,4,69113.595,2,1,1,27643.92,0
7795,508,Bangalore,Female,24,2,55697.765,1,0,1,24098.53,0
7796,458,Chennai,Male,43,7,42193.285,1,1,0,89321.365,0
7797,692,Bangalore,Female,35,3,0,2,1,1,4141.11,0
7798,502,Chennai,Male,32,5,87336.825,2,1,0,16650.28,0
7799,518,Bangalore,Male,45,3,0,2,1,0,38257.895,0
7800,660,Chennai,Male,45,5,54509.825,2,1,1,16840.28,0
7801,698,Chennai,Female,51,1,53953.375,1,1,0,84443.195,1
7802,678,Bangalore,Male,53,7,64457.485,1,0,0,95873.115,1
7803,773,Hyderabad,Male,62,9,55589.915,1,1,1,46545.51,0
7804,619,Chennai,Female,51,8,62049.565,1,0,0,11952.26,0
7805,684,Chennai,Male,58,9,61235.545,1,0,1,7903.535,0
7806,635,Bangalore,Male,33,3,67346.2,2,1,1,41886.51,0
7807,680,Bangalore,Female,24,4,61908.25,1,1,1,45081.175,0
7808,608,Chennai,Male,33,3,53144.27,1,1,1,18319.625,0
7809,603,Chennai,Female,54,7,63861.625,2,1,0,69734.555,1
7810,579,Hyderabad,Male,42,2,72921.91,1,1,1,99201.185,1
7811,756,Chennai,Female,33,2,74100.36,1,0,0,97292.24,0
7812,611,Bangalore,Male,29,2,52072.825,1,0,0,79814.82,0
7813,532,Chennai,Male,23,8,71377.625,1,0,0,17115.74,0
7814,684,Chennai,Female,62,3,40622.895,1,1,0,34821.655,1
7815,647,Chennai,Female,32,3,84280.23,2,0,0,45135.08,0
7816,583,Bangalore,Male,37,8,0,1,1,0,23924.28,0
7817,774,Chennai,Male,41,2,66096.97,2,1,1,81432.76,0
7818,677,Bangalore,Male,57,9,0,1,0,1,84325.2,0
7819,542,Chennai,Male,24,8,69665.05,1,0,0,27186.185,0
7820,613,Hyderabad,Male,28,0,0,2,0,1,66948.66,0
7821,666,Bangalore,Male,39,5,0,2,1,0,73939.025,0
7822,777,Bangalore,Female,27,2,67285.75,1,0,1,59156.69,0
7823,581,Chennai,Male,49,2,71914.6,2,1,0,90612.12,1
7824,705,Bangalore,Male,31,7,0,2,1,0,3960.785,0
7825,673,Bangalore,Female,43,8,66722.485,1,0,1,2854.095,0
7826,594,Chennai,Female,22,4,52376.92,2,1,0,28378.26,1
7827,648,Chennai,Female,50,2,58287.42,1,1,0,2060.52,1
7828,605,Bangalore,Male,40,10,0,2,0,1,48606.545,0
7829,734,Bangalore,Female,39,9,88457.4,1,1,1,6399.615,0
7830,572,Bangalore,Female,35,8,34174.09,2,0,1,25200.16,0
7831,595,Bangalore,Female,32,9,0,2,1,1,20723.93,0
7832,749,Bangalore,Male,41,2,28363.415,2,0,1,92771.675,0
7833,573,Hyderabad,Male,45,3,32634.615,1,0,1,94994.325,1
7834,624,Hyderabad,Male,32,6,33110.085,1,0,1,85409.505,0
7835,703,Bangalore,Male,55,9,0,1,0,0,42773.665,1
7836,665,Bangalore,Female,40,8,48073.775,1,1,0,68518.985,0
7837,648,Bangalore,Male,41,4,0,2,1,0,9641.57,0
7838,850,Hyderabad,Male,47,2,0,1,1,0,84712.65,1
7839,569,Chennai,Female,31,8,72665.215,1,1,1,66019.325,0
7840,566,Bangalore,Female,20,3,0,2,1,1,1813.235,0
7841,537,Chennai,Female,46,4,62096.14,2,1,1,25440.755,0
7842,706,Chennai,Female,45,7,55644.09,1,1,1,74585.125,1
7843,734,Bangalore,Male,42,7,53902.835,1,0,0,91252.84,0
7844,586,Chennai,Female,35,5,51850.345,1,1,0,97036.28,1
7845,612,Bangalore,Female,37,1,0,2,1,1,4604.605,0
7846,648,Bangalore,Male,33,0,0,1,1,1,83965.905,0
7847,557,Bangalore,Female,26,3,43869.54,1,1,1,61548.28,0
7848,643,Hyderabad,Female,19,0,66656.67,1,1,1,1982.845,0
7849,433,Bangalore,Female,48,10,0,1,1,1,43855.805,0
7850,643,Chennai,Male,40,7,77451.33,1,1,1,24833.64,0
7851,488,Bangalore,Female,35,0,0,2,1,0,68337.61,0
7852,758,Chennai,Male,67,6,56297.925,1,1,0,17932.72,1
7853,743,Chennai,Male,38,3,59847.875,1,0,1,13068.065,0
7854,730,Bangalore,Female,46,7,0,1,1,0,16686.63,1
7855,746,Hyderabad,Male,48,7,0,2,0,1,5048.125,0
7856,666,Chennai,Female,58,8,76307.255,2,1,1,94391.15,0
7857,580,Chennai,Female,32,7,65823.505,2,0,0,39887.595,0
7858,850,Bangalore,Male,26,6,48327.36,2,0,0,76370.08,0
7859,563,Bangalore,Male,21,3,68791.52,1,0,1,2895.925,0
7860,766,Chennai,Female,27,3,31358.92,2,1,1,6591.215,0
7861,659,Bangalore,Male,31,9,47688.565,1,0,1,93775.62,0
7862,607,Hyderabad,Male,27,1,67968.05,2,1,1,55280.07,0
7863,644,Chennai,Male,34,5,80795.555,3,1,1,31897.81,0
7864,746,Bangalore,Male,46,8,71191.015,1,1,1,31043.31,0
7865,588,Hyderabad,Male,32,2,0,2,1,1,6241.78,0
7866,691,Hyderabad,Male,29,9,0,2,0,1,5481.52,0
7867,666,Bangalore,Female,37,6,63521.545,1,1,1,4123.5,0
7868,640,Hyderabad,Female,45,3,0,1,1,1,78130.04,0
7869,611,Chennai,Female,28,4,39442.94,2,1,1,13463.845,0
7870,651,Hyderabad,Female,44,8,47961.45,1,1,0,42391.21,1
7871,529,Bangalore,Female,28,8,0,2,1,0,9921.055,0
7872,676,Bangalore,Female,35,3,45855.795,1,1,1,47696.715,0
7873,639,Chennai,Female,45,10,55015.545,2,1,1,66997.795,0
7874,782,Bangalore,Male,35,5,40605.36,2,0,1,54001.69,0
7875,641,Chennai,Male,31,5,61473.96,1,1,1,49577.43,0
7876,697,Bangalore,Female,37,1,91032.925,1,1,0,24751.75,0
7877,623,Bangalore,Male,44,0,0,1,1,0,98266.86,1
7878,494,Hyderabad,Female,40,2,34987.33,2,1,0,94213.065,1
7879,731,Bangalore,Female,37,10,61855.865,2,1,0,85670.34,1
7880,657,Bangalore,Male,43,6,38247.52,1,1,0,39535.945,0
7881,744,Bangalore,Female,37,9,0,2,0,0,10470.38,0
7882,774,Hyderabad,Male,45,9,0,2,1,1,17387.13,0
7883,850,Chennai,Female,44,1,60937.445,1,0,0,3432.705,1
7884,551,Bangalore,Female,44,6,0,2,1,1,25571.715,0
7885,638,Bangalore,Male,35,6,94227.595,1,0,0,23515.7,1
7886,792,Bangalore,Female,41,0,49522.965,2,1,0,23580.005,0
7887,666,Bangalore,Female,35,8,0,1,0,1,79333.495,0
7888,716,Chennai,Female,29,2,102885.39,2,0,0,32732.33,0
7889,594,Bangalore,Female,30,0,39670.475,1,1,0,39127.93,0
7890,600,Chennai,Male,56,9,69228.015,2,1,1,51774.125,0
7891,565,Bangalore,Male,48,7,0,2,1,1,44804.63,0
7892,678,Chennai,Male,47,2,50549.95,2,0,1,96738.02,0
7893,648,Hyderabad,Female,30,5,0,2,1,1,2599.51,0
7894,642,Bangalore,Male,39,8,54609.915,1,1,0,26413.755,0
7895,706,Chennai,Male,66,1,61638.345,2,1,1,43253.94,1
7896,668,Hyderabad,Male,42,10,56517.155,1,1,1,50211.94,0
7897,635,Hyderabad,Male,40,1,0,2,1,0,87805.75,0
7898,603,Hyderabad,Male,29,6,64774.25,2,1,1,9641.425,0
7899,635,Bangalore,Female,71,4,37406.42,1,0,1,13724.165,0
7900,642,Bangalore,Female,39,7,0,2,1,0,91981.67,0
7901,785,Hyderabad,Female,53,1,0,2,1,0,22556.96,1
7902,628,Chennai,Female,27,3,76769.065,2,1,0,55388.005,0
7903,499,Bangalore,Female,37,9,0,2,0,1,91521.1,0
7904,567,Hyderabad,Male,33,10,0,2,0,1,80785.895,0
7905,449,Hyderabad,Male,31,0,77809.68,1,1,1,83346.015,0
7906,701,Hyderabad,Male,34,10,79846.95,2,1,1,35586.82,0
7907,613,Hyderabad,Male,36,3,85826.585,1,0,1,2676.56,0
7908,683,Chennai,Female,38,2,23842.735,2,1,1,43009.74,0
7909,581,Bangalore,Male,34,4,0,2,0,1,43191.91,0
7910,620,Bangalore,Male,60,5,0,1,0,0,15820.76,1
7911,561,Hyderabad,Male,27,6,61846,1,1,1,35274.48,0
7912,558,Chennai,Male,25,1,74426.645,2,1,1,12205.51,0
7913,642,Bangalore,Male,34,2,66580.975,1,0,1,61127.43,0
7914,805,Chennai,Male,23,6,71610.675,2,1,0,93017.86,0
7915,687,Bangalore,Male,34,9,0,2,0,1,36566.91,0
7916,695,Hyderabad,Male,55,1,0,3,1,0,93867.245,1
7917,562,Bangalore,Male,32,6,0,2,1,0,55795.175,0
7918,613,Chennai,Male,37,9,63132.94,2,0,0,7929.975,0
7919,589,Bangalore,Male,36,5,0,1,1,0,30662.435,0
7920,593,Hyderabad,Male,30,8,56356.67,1,1,1,88434.445,0
7921,714,Bangalore,Male,33,5,70586.515,1,0,1,49448.03,0
7922,588,Hyderabad,Female,34,7,0,2,1,1,54369.575,0
7923,679,Hyderabad,Male,38,6,0,2,1,0,6133.03,0
7924,730,Hyderabad,Male,37,5,59433.18,1,1,1,81658.75,0
7925,833,Bangalore,Male,46,2,0,2,1,1,91123.885,0
7926,586,Hyderabad,Female,32,7,0,2,1,1,84130.7,0
7927,567,Hyderabad,Female,53,5,46158.155,2,1,0,79295.33,1
7928,637,Chennai,Male,29,1,61092.765,1,1,0,51283.23,1
7929,711,Bangalore,Male,37,4,61672.925,1,1,0,70913.915,0
7930,828,Bangalore,Male,29,4,36535.09,2,0,0,80835.575,0
7931,500,Hyderabad,Male,37,7,0,2,0,0,96006.615,0
7932,807,Bangalore,Male,46,1,47560.295,1,0,0,63937.55,0
7933,850,Bangalore,Male,39,8,51400.325,1,1,0,30405.78,0
7934,782,Bangalore,Female,69,7,48536.21,1,0,1,65588.61,0
7935,629,Hyderabad,Male,30,6,66438.275,1,1,1,65431.055,0
7936,582,Hyderabad,Male,32,6,0,2,0,1,36485.465,0
7937,468,Bangalore,Male,21,2,0,2,1,0,14061.995,0
7938,670,Bangalore,Male,35,3,0,1,1,0,70377.095,1
7939,805,Bangalore,Male,38,2,0,1,0,0,83325.16,0
7940,720,Bangalore,Male,25,10,25981.455,2,1,0,22753.62,0
7941,781,Hyderabad,Female,28,6,49379.945,1,0,0,56101.32,0
7942,592,Chennai,Male,32,2,78285.43,1,1,1,18570.1,0
7943,542,Bangalore,Female,41,1,0,1,1,1,89128.29,1
7944,532,Bangalore,Male,41,1,79512.355,1,1,0,50491.465,1
7945,520,Bangalore,Female,38,1,36746.585,1,0,1,54813.065,1
7946,759,Bangalore,Female,44,8,0,2,1,1,49625.62,0
7947,473,Bangalore,Female,34,6,34808.68,1,1,0,71672.845,0
7948,639,Hyderabad,Female,34,5,68263.13,2,1,0,29826.515,0
7949,705,Bangalore,Male,24,3,56868.135,1,0,1,98432.305,0
7950,530,Bangalore,Male,51,1,53361.64,1,0,0,54980.2,1
7951,516,Chennai,Female,32,10,69423.95,1,1,1,63628.35,0
7952,850,Bangalore,Female,39,0,0,2,1,0,549.975,0
7953,746,Chennai,Female,32,2,53934.07,2,1,1,73096.2,0
7954,622,Chennai,Male,32,3,48463.06,2,1,0,24276.885,0
7955,743,Bangalore,Male,29,7,38799.615,1,0,0,72203.55,0
7956,732,Chennai,Male,37,5,89393.77,1,1,1,97880.265,0
7957,850,Bangalore,Male,80,5,0,2,1,1,22413.735,0
7958,850,Chennai,Female,33,3,64834.215,2,1,1,44371.995,0
7959,686,Bangalore,Male,33,6,73089.065,2,1,1,44418.555,0
7960,556,Bangalore,Female,39,8,0,2,1,0,31056.35,0
7961,673,Bangalore,Male,36,4,0,2,0,0,81781.535,0
7962,809,Bangalore,Female,37,2,77381.605,2,1,1,87400.155,0
7963,634,Chennai,Female,55,3,58125.62,1,0,1,21214.94,1
7964,630,Bangalore,Male,36,6,0,2,1,1,41323.825,0
7965,564,Chennai,Female,29,0,50477.44,2,0,0,67087.575,0
7966,625,Bangalore,Female,50,4,62310.005,2,1,0,46121.97,1
7967,677,Hyderabad,Female,33,4,0,2,1,1,3087.765,0
7968,583,Bangalore,Male,39,9,56350.52,1,0,0,14606.815,0
7969,592,Hyderabad,Male,44,8,42346.25,1,0,1,33607.01,0
7970,637,Chennai,Male,48,2,54102.26,1,1,0,84518.92,1
7971,850,Bangalore,Male,29,6,43224.695,1,1,1,94404.615,0
7972,633,Hyderabad,Male,41,10,0,1,0,1,39704.085,0
7973,751,Chennai,Male,35,5,36597.495,1,1,1,44611.33,0
7974,592,Chennai,Male,30,7,62296.615,1,1,0,43039.835,0
7975,716,Chennai,Male,49,2,59827.885,1,1,1,6472.085,1
7976,641,Chennai,Male,41,3,60882.685,2,1,1,83258.42,0
7977,849,Bangalore,Male,34,4,55418.865,1,0,0,63209.9,0
7978,647,Hyderabad,Male,46,10,49917.585,1,0,1,44551.525,0
7979,608,Chennai,Female,29,2,45528.685,2,1,0,66486.585,0
7980,555,Bangalore,Female,25,7,0,2,1,0,46561.205,0
7981,497,Hyderabad,Male,26,7,74700.135,1,0,0,83761.095,0
7982,599,Chennai,Male,37,9,44555.815,1,0,0,78619.8,0
7983,545,Chennai,Male,32,1,66263.95,2,0,1,53714.855,0
7984,774,Bangalore,Female,35,9,57498.71,1,1,0,37652.045,0
7985,464,Bangalore,Male,45,6,80899.265,1,1,0,91472.235,0
7986,696,Chennai,Female,26,2,48064.66,2,1,1,2991.85,0
7987,667,Hyderabad,Male,44,3,0,2,0,0,81827.505,0
7988,812,Bangalore,Male,31,5,66525.485,2,1,0,44692.96,0
7989,516,Bangalore,Male,50,8,60062.175,2,0,1,84386.77,0
7990,645,Bangalore,Male,38,8,0,2,0,0,48432.18,0
7991,664,Hyderabad,Male,31,5,66852.87,1,0,0,67227.92,0
7992,427,Hyderabad,Female,38,9,0,2,1,0,14184.185,0
7993,685,Bangalore,Female,39,7,0,2,1,0,51949.295,0
7994,585,Bangalore,Female,32,4,76402.525,1,1,0,31619.825,0
7995,519,Chennai,Female,20,1,75850.725,3,1,1,85069.34,1
7996,708,Bangalore,Female,66,1,0,2,0,1,1918.54,0
7997,717,Bangalore,Female,21,5,56232.53,1,1,1,46488.875,0
7998,465,Chennai,Male,23,6,78003.545,1,1,0,95684.185,0
7999,829,Chennai,Male,27,3,66202.76,3,1,0,52444.6,1
8000,826,Bangalore,Male,25,5,71331.34,1,0,0,30142.65,0
8001,747,Chennai,Male,35,8,51301.65,2,1,1,90346.805,0
8002,707,Hyderabad,Male,31,9,0,2,1,0,63237.895,0
8003,590,Hyderabad,Male,36,1,0,2,0,0,66767.995,0
8004,603,Hyderabad,Male,56,6,52500.425,2,1,1,43706.12,1
8005,615,Bangalore,Male,44,5,0,2,1,1,82443.32,0
8006,634,Bangalore,Female,35,1,34759.475,1,1,0,58119.195,0
8007,716,Chennai,Male,40,8,63072.77,2,1,1,69025.595,0
8008,647,Bangalore,Male,40,4,69468.675,1,1,1,50808.82,1
8009,591,Chennai,Female,43,10,56790.99,1,1,0,992.705,0
8010,574,Bangalore,Male,33,1,56286.195,1,0,0,82813.3,0
8011,467,Chennai,Male,50,10,57257.355,2,1,0,88892.34,1
8012,701,Bangalore,Female,34,2,0,2,1,1,32882.61,0
8013,747,Bangalore,Female,33,10,0,2,1,1,25379.9,0
8014,650,Bangalore,Male,31,2,42453.225,1,1,0,81608.24,0
8015,731,Hyderabad,Female,38,2,63408.09,1,1,1,37425.465,0
8016,638,Chennai,Female,25,1,52624.88,2,1,1,11745.545,0
8017,569,Hyderabad,Male,40,2,0,2,1,0,67136.285,0
8018,459,Chennai,Male,49,5,54693.95,1,1,0,77860.575,0
8019,632,Chennai,Male,22,3,61239.255,1,1,0,73615.385,1
8020,683,Bangalore,Female,72,8,68866.115,2,1,1,66605.22,0
8021,850,Bangalore,Female,45,2,78933.385,1,1,1,9493.06,0
8022,512,Bangalore,Female,40,6,0,1,1,1,50253.905,0
8023,616,Bangalore,Female,30,3,68394.57,1,1,0,29673.2,1
8024,664,Bangalore,Male,35,1,0,2,1,1,47686.32,0
8025,694,Bangalore,Male,29,10,72342.015,1,1,1,15902.745,0
8026,655,Bangalore,Male,23,9,53532.655,1,1,1,25979.91,0
8027,607,Bangalore,Female,32,8,45650.86,1,0,1,65412.285,0
8028,684,Hyderabad,Male,38,4,103517.48,2,0,0,78847.38,1
8029,763,Hyderabad,Male,36,8,0,2,1,1,466.69,0
8030,671,Hyderabad,Male,49,8,0,1,0,1,1280.055,0
8031,592,Hyderabad,Male,37,3,0,1,1,1,6452.945,1
8032,666,Hyderabad,Female,35,6,0,2,1,0,88346.435,0
8033,667,Bangalore,Male,33,5,0,2,1,1,51454.315,0
8034,850,Hyderabad,Male,35,6,0,2,0,1,20645.525,0
8035,622,Hyderabad,Male,41,9,0,2,1,0,59563.53,0
8036,577,Bangalore,Female,29,8,46236.05,2,0,1,63217.305,0
8037,555,Hyderabad,Male,20,1,0,2,0,0,51950.675,0
8038,547,Bangalore,Male,61,10,63869.375,2,1,1,42576.5,0
8039,613,Chennai,Female,49,5,50621.49,2,1,0,6246.805,0
8040,672,Bangalore,Female,42,4,46299.775,2,1,1,83668.39,0
8041,624,Hyderabad,Female,35,10,0,2,0,1,93090.21,0
8042,698,Hyderabad,Female,49,1,0,4,1,0,44283.45,1
8043,606,Bangalore,Male,36,6,41186.97,1,0,0,86263.45,1
8044,720,Hyderabad,Male,30,4,70678.235,1,0,0,68992.845,0
8045,835,Bangalore,Male,22,9,0,1,1,0,9896.865,1
8046,771,Hyderabad,Female,46,3,36332,2,1,1,53937.195,0
8047,811,Bangalore,Female,46,3,61682.67,2,0,0,85997.67,0
8048,734,Chennai,Male,32,5,60949.29,1,1,0,30914.945,0
8049,548,Hyderabad,Male,32,6,0,1,1,1,15864.175,0
8050,652,Bangalore,Female,30,3,51848.485,3,0,0,77610.525,1
8051,707,Bangalore,Male,32,2,0,2,0,0,65433.475,0
8052,605,Chennai,Female,55,1,37064.59,2,1,1,31099.89,1
8053,623,Bangalore,Female,33,9,0,1,1,0,12127.605,0
8054,686,Chennai,Male,28,3,92689.51,1,1,0,32339.535,0
8055,525,Chennai,Female,46,1,59043.84,1,1,0,44060.39,1
8056,657,Hyderabad,Male,40,8,54701.065,1,1,1,33231.81,0
8057,730,Chennai,Female,32,7,65183.935,1,1,0,7571.05,1
8058,816,Chennai,Female,33,2,54205.435,2,1,0,51454.455,0
8059,484,Bangalore,Female,49,2,45204.08,2,0,0,24085.285,0
8060,728,Bangalore,Female,33,6,45212.575,2,1,1,5798.845,0
8061,730,Hyderabad,Female,38,6,70047.295,1,1,0,86225.02,1
8062,477,Hyderabad,Male,30,9,0,2,0,1,92030.585,0
8063,663,Chennai,Female,45,6,47719.7,1,1,1,10519.29,1
8064,549,Chennai,Male,33,6,102008.7,2,1,0,54769.175,0
8065,714,Hyderabad,Male,28,9,0,2,1,0,64596.275,0
8066,430,Chennai,Male,48,3,68557.58,1,1,0,73258.43,1
8067,504,Chennai,Male,42,5,67370.095,2,1,0,90715.455,0
8068,530,Bangalore,Female,28,5,0,2,0,0,60725.605,0
8069,619,Chennai,Male,28,4,49477.935,1,0,1,65856.255,0
8070,617,Chennai,Male,43,9,24578.545,2,1,0,26647.085,0
8071,791,Chennai,Male,30,1,65120.165,1,0,0,48273.275,0
8072,609,Bangalore,Male,47,1,54009.635,3,1,1,92262.325,1
8073,780,Chennai,Male,50,4,63362.625,1,1,0,97629.655,1
8074,777,Chennai,Female,33,5,48346.83,1,1,1,86309.26,0
8075,817,Chennai,Female,26,7,64905.3,1,1,1,29629.72,0
8076,850,Bangalore,Male,57,8,78326.065,1,0,0,12949.605,1
8077,732,Bangalore,Female,35,9,0,1,0,0,1874.5,1
8078,693,Bangalore,Male,39,4,65330.98,1,1,1,50959.48,0
8079,576,Bangalore,Female,49,8,0,2,1,1,28901.31,0
8080,643,Bangalore,Male,36,6,0,2,0,0,71227.385,0
8081,757,Bangalore,Male,46,3,65373.55,1,1,0,71914.77,0
8082,569,Chennai,Male,29,6,53314.745,1,0,1,22057.44,0
8083,772,Hyderabad,Male,35,3,56014.915,1,1,1,93474.175,0
8084,576,Chennai,Male,28,7,65287.63,1,0,1,86814.89,0
8085,608,Chennai,Male,27,4,48339.855,1,1,1,24566.725,0
8086,794,Bangalore,Male,32,0,0,2,0,0,89061.355,0
8087,593,Bangalore,Male,49,6,85870.345,1,0,0,10446.805,0
8088,597,Hyderabad,Male,37,1,0,2,1,0,20651.645,0
8089,541,Chennai,Female,38,9,50058.335,1,1,1,99904.05,1
8090,692,Chennai,Male,23,2,60298.465,1,0,1,90245.265,0
8091,697,Bangalore,Female,47,1,0,2,1,1,43700.265,0
8092,768,Bangalore,Male,28,2,47992.345,2,1,1,36843.375,0
8093,802,Bangalore,Male,37,1,71278.555,1,1,1,86248.865,0
8094,584,Bangalore,Male,46,5,0,2,1,0,44643.145,0
8095,614,Hyderabad,Male,65,2,0,2,0,1,90041.35,0
8096,850,Chennai,Female,35,6,71822.08,1,1,0,11051.125,1
8097,671,Bangalore,Female,37,6,66064.86,1,0,1,38034.475,0
8098,626,Bangalore,Female,51,0,0,2,1,0,16079.73,1
8099,770,Bangalore,Female,67,2,91777.62,1,0,0,79778.64,1
8100,633,Bangalore,Male,37,2,45951.28,2,1,1,53836.675,0
8101,663,Bangalore,Male,39,6,78109.095,1,0,1,16803.86,0
8102,581,Chennai,Female,42,5,46629.785,3,1,0,70517.825,1
8103,561,Chennai,Female,44,2,84042.69,2,0,1,57859.54,0
8104,479,Chennai,Male,50,1,53857.37,3,1,0,43064.105,1
8105,769,Bangalore,Female,30,6,58926.13,2,1,0,73834.32,0
8106,659,Hyderabad,Male,59,2,0,1,1,0,88740.225,1
8107,590,Hyderabad,Female,50,10,42237.31,2,1,1,95468.545,0
8108,560,Bangalore,Male,49,3,0,2,1,0,42265.895,0
8109,437,Chennai,Male,34,6,63401.67,2,1,1,80566.7,0
8110,661,Bangalore,Female,33,0,0,2,1,0,92777.815,0
8111,677,Chennai,Female,35,10,34403.42,1,1,0,16537.62,0
8112,560,Bangalore,Female,30,3,57570.59,1,1,0,19903.375,0
8113,578,Bangalore,Female,34,2,0,2,0,1,13194.96,0
8114,421,Hyderabad,Male,33,6,45361.68,1,1,1,6081.38,0
8115,492,Chennai,Female,48,2,75624.725,2,1,1,83618.97,0
8116,545,Bangalore,Female,31,6,0,2,1,1,26033.685,0
8117,640,Chennai,Female,42,9,47376.245,1,1,0,92003.18,1
8118,624,Hyderabad,Female,33,6,0,1,1,0,291.295,1
8119,577,Hyderabad,Male,27,7,0,1,1,0,71637.205,0
8120,704,Bangalore,Male,30,5,66042.33,3,1,1,27237.24,1
8121,523,Bangalore,Male,44,5,0,2,1,1,60714.1,0
8122,793,Bangalore,Male,34,2,0,2,1,1,39852.06,0
8123,564,Bangalore,Female,52,2,22736.14,1,1,1,20527.855,1
8124,711,Bangalore,Male,32,1,0,1,0,0,20795.2,0
8125,791,Chennai,Female,32,10,65114.855,2,0,0,27009.965,1
8126,629,Chennai,Female,37,9,61974.425,1,1,0,38026.535,0
8127,729,Chennai,Male,38,6,63707.925,1,1,1,92488.6,1
8128,651,Chennai,Male,34,8,55033.855,1,1,0,63839.475,1
8129,695,Hyderabad,Male,38,4,32760.6,1,1,1,621.985,0
8130,847,Hyderabad,Male,30,5,0,2,1,1,38163.335,0
8131,704,Bangalore,Male,46,5,0,2,1,1,72669.305,0
8132,613,Chennai,Male,32,3,77868.21,2,1,1,28875.605,0
8133,692,Hyderabad,Female,28,4,0,2,0,0,69440.12,0
8134,720,Bangalore,Female,33,3,59153.785,2,1,1,68060.145,0
8135,577,Bangalore,Male,40,6,0,1,1,1,83810.59,0
8136,710,Chennai,Female,23,7,51549.585,2,1,0,86638.31,0
8137,716,Bangalore,Female,37,1,0,2,1,1,49830.73,0
8138,410,Bangalore,Male,32,6,62894.845,1,0,0,33166.78,1
8139,584,Chennai,Female,35,4,54823.415,1,1,1,35120.395,0
8140,792,Bangalore,Male,29,1,63593.93,1,1,1,56776.71,0
8141,605,Bangalore,Female,35,6,0,1,0,1,345.42,0
8142,486,Hyderabad,Male,23,1,0,1,1,0,49401.38,0
8143,615,Bangalore,Male,40,4,65192.91,1,0,1,65330.975,0
8144,676,Bangalore,Male,22,1,53893.735,1,0,1,58189.41,0
8145,571,Bangalore,Male,33,1,49662.52,2,0,1,93026.075,0
8146,850,Bangalore,Female,36,9,0,1,0,0,50050.53,0
8147,717,Bangalore,Male,47,7,61882.475,1,1,1,84976.41,0
8148,642,Chennai,Female,38,8,64132.015,1,1,0,30896.38,1
8149,780,Hyderabad,Male,46,7,43003.105,1,1,1,18986.565,0
8150,492,Chennai,Female,37,8,28534.215,2,1,0,94487.405,0
8151,760,Chennai,Male,28,5,51803.62,2,0,1,43167.32,0
8152,500,Hyderabad,Male,39,1,49502.12,1,1,1,76422.995,0
8153,654,Hyderabad,Female,35,2,0,2,1,1,73326.055,0
8154,606,Hyderabad,Female,24,3,73693.36,3,1,0,22741.02,1
8155,367,Hyderabad,Male,41,6,46804.14,1,1,0,84408.365,1
8156,799,Hyderabad,Male,37,2,0,2,1,1,29648.67,0
8157,434,Chennai,Male,70,9,59748.435,1,1,0,62924.44,0
8158,719,Hyderabad,Female,31,7,0,1,0,0,38132.135,0
8159,641,Bangalore,Female,36,2,0,2,1,0,1969.935,0
8160,461,Hyderabad,Female,24,6,0,2,1,1,7653.145,0
8161,790,Chennai,Female,24,5,76442.885,1,1,0,29107.395,0
8162,588,Bangalore,Male,30,4,49803.685,2,0,1,17938.515,0
8163,621,Bangalore,Male,26,4,68501.84,1,1,0,10627.03,0
8164,768,Chennai,Male,47,3,61415.79,1,1,1,12266.945,1
8165,681,Hyderabad,Male,37,2,49905.72,2,1,0,11765.75,0
8166,606,Hyderabad,Male,36,8,77356.29,2,1,0,44549.59,0
8167,542,Hyderabad,Male,36,8,0,1,1,1,403.53,0
