tweet,label
It is situated near Sandal soap factory. It is a holy temple for Hindu. God Radha Krishna stay here. Surrounding is picturised.,1
"Hi, i visited Iskcon temple with my friends. Its really good place and nice botanical set way of temple inside. Inside awesome architectural ceiling and gold plated eye catching design, good reflection of positive vibrations. Thanks.",0
Liked: huge well maintained temple with amazing main hall and stunning deities. Disliked: compelled into going through chanting steps to get inside and eating/shopping areas to get outside,1
The orderliness within the temple without the jostling and rushing as in other south Indian temples is very pleasing. Very It takes about one hour or less to do your puja and exit this temple.,1
Iskon is one the best temples in bangalore. Best time to visit is after noon around 4 on weekdays when you will find less rush. Also there is a good restaurant inside which offers excellent food. Visited November 2013,1
"I had visited the temple on a week day and it was a very lovely experience. As the sun went down, we stepped inside the huge hall where the sound of the bhajans filled the air. There is a very peaceful feeling once you stand before the deities. Don't forget to sit down for some time on the floor and meditate.",1
Nice place,1
"It's a Very good Radhe Krishna Temple situated near to Yaswantpur (Bangalore) railway station. It is situated on the top of a hill with ample of car parking space. It took around 3 hours for Harinama Darshan & Main temple Darshan, Prasad and free lunch prasad. The best part of temple visit is recitation of Shree Rama mantra for 108 times in Harinama Darshan visit.",1
Businesses in every single step .... each and every product is very costly.,0
Very organized and clean.,1
Really You get Piece of mind in this temple & Bajan & Prasada was good you really see once in life .,1
commercialized place...,0
A place which teaches u how to go back to godhead,1
"Its located far from shopping area. The temple is big. They will charge INR300 rupees for family darshan eventhough there is no queue. You have to walk around 20 minutes before reaching the main deity which is Lord Krishna. Once you complete the darshan, they will lead you to an area where there are two or three people sitting . They will then start to explain about the temple and they are in the process of building another temple which they claimed will be the tallest temple in the world. After that they will propose to you various kind of membership to ISCKON which the cost ranges from INR50,000 to 1 lakh. If you not interested then they will ask for donation. You can always say no and proceed to go to book stall. The exit is designed in a way that you have to pass all this areas. At the book stand they will promote various book . There are a lot of small stall which will be selling temple related items before you actually exit. I felt that I need to carry a lot of money if I am visiting temples.",1
"Bangalore ISKCON is one of the largest ISKCON's in Asia and like most of their temples, it is a clean place which is managed properly. Visiting the sanctum sanctorum is really an amazing experience. It is best to go early as lines to build up during the day, but even then it is well managed. Enough places to eat...higher taste is a really classy place to have food. Visited December 2013",1
Great temple to visit. Very Neat & Clean. you get a peace of mind after you come out from there. There are good malls near by the temple where you can spend quality time. First time visitors should never miss the ISKCON and they should visit and get the blessings from Lord Krishna,1
"A very clean temple, great for visitors to experience. While it is popular with locals, I always like to take out of town/country visitors here.",1
"Very peaceful temple with hare rama chanting. the visit to various temples inside the temple is memorable.Inside the temple, the main diety is wonderfull and never forgettable in life.",1
this is a lovely beautiful temple. Must go when u in city.A beautiful temple . Nice approach in bangalore. Prasadma is really good. Neat and clean . Prefer time to go in evening or early morning. I often keep going there. Food court is better and can be more improved. Stalls are good to collect some home stuffs.,1
Super pleased,1
"we had visited mumbai eskon..compared to mumbai this is very well maintained, opened in different time. please do visit bangalore iskon if you are in garden city. Bus routes - BUS NO 402,308, OR ANY BUS which routes through yespuntpur and west-of-cord road",1
Its a lovely place to visit.so peaceful n calm whike doing aarathy we feel so heavenly dat we hv seen lord krishna directly....u can relaxly walk inside da temple as its too big....if u r travelling to bangalore n if u miss iscon temple its a loss of happiness n peace..,1
like the place but no space for parking. Too steep stairs. Exhausted. Had to wait too long in the front although the timing is right .,1
A beautiful place but too much regulated queues....did not feel the spiritual vibes that one expects from such a place...much too commercialized .....but the food sold here is really good and the variety is nice !,0
"We stay very near to the ISKCON temple and have visited here a number of times with the guests who come to our house. This is a Krishna temple, on a small hillock, which is one of the star attractions in Bangalore. The decorations around the main deity is amazing and you can sit down for some time leisurely. This is not like any other typical temple, where we can offer flowers and perform 'Abhishek'. What was really amazing was the amount of snacks (including cake) which was available after you finish all the darshan. There are a number of stairs, which the elderly persons should take care. If you have a car, then you can drive inside the temple to the top. Lot of crowd during the 'Ekadashi' day. Half a kilometre from ISKCON, there is a beautiful Hanuman temple, which is worth visiting.",1
Be prepared for long queues if you go on a festive day or weekends. The temple is nicely built on a small hillock with beautiful view of the neighborhood. The evening aarti is really enchanting. Worth a visit.,1
the feel and atmosphere will make you feel very pleasant its a place to really relax your mind and devote to the lord,1
This temple gives me a bit of modern temple feel. There is a shop within this temple too. Not a place which I would like to visit again and again.,0
Krsna is supreme personality of godhead.. I loved to go everyday.. so pleasent and peaceful environment ..it's an amazing temple in bangalore... even temple is well maintained.... love u my lord ??,1
Very serine and most well maintained Morden day temple. It's one of must visit venue of bangalore. Make sure to take children to this temple and experiance unique theatre showcasing Sri Krishna Leela movies all days.,1
I felt this temple to be very commercial. Very clean and well maintained. It is an air conditioned temple. Worth visiting as a tourist attraction not as a pilgrimage.,1
"Hi tech temple, nice place to visit and learn about Krishna's mythology. The organisation does excellent work in feeding school children through its Akshayapatra scheme. supplies nutritious vegetarian mid day meals to a number of schools. has an excellent restaurant in its premises which serves excellent satvic food.",1
Peaceful atmosphere,1
Unexplainable,1
If you are in Bangalore and wanted to see beautiful architecture. Iscon will be in your priority list. Prefer afternoon time rush is less.,1
Grand Sri Krishna Temple. All glories to the Vaishnavas.,1
One of the largest and famous temple in Bangalore. People's likes to visit this place.,1
The visitors of banglore must visit here atleast once. enchanting the name of krishna continuously makes the whole atmosphere spiritual. the evening view of sunset from the top of the temple is really beautiful. the most memorable thng in the temple was the glimpse of the temple in the glasses just opposite to the main statue. overall a good experience.,1
Such a beautiful and we'll maintained Temple in Bangalore..,1
I always have a wonderful experience and my visit pumps my spiritual levels.,1
Calm Place....Visited with my family. One should must visit this place with their family in Bangalore.,1
It's a beautiful temple and built nicely. A must see temple during the visit to city and different than other ISKCON temples.,1
Awesome Architecture. Beautifully maintained and cleaned. Peaceful,1
"Its is the best devotional experience in North Bangalore. Its proximity to the other temples like Anjaneya and Balaji Temple nearby totally makes Mahalashmi Puram as the Devotional Hub. Connectivity to the Metro exists from Mantri Mall and Peenya Industry Stations. There is a Metro Station named after ISCKON itself, where one needs to get down to visit the great temple",1
Do visit the ISKCON temple and enjoy the food at the enarby restaurant. Also the prasad inside is very good. The knowledge sessions on Sri Krishna is also very good,1
Peaceful place,1
I visted Iskcon temple for 2 times in my banglore stay. It was pleasant experience and awesome location.,1
One of the most prominent tourist place s in Bengaluru. Clean and well managed. A must visit place in Bangalore,1
Peaceful and excellent environment.near mahalakshmi metro available.,1
Very good to go in the mornings - spiritual and quiet but too much traffic to get here. As per driver - it should have taken 25 minutes but we cam here after 2 hours - Bengaluru traffic is very high inside city area..,1
"A must visit even if you are not the temple going types. Beautiful Sri Krishna idols, very clean and well managed temple area. Try and avoid holidays and other religious days as it tends to get overcrowded. The staff is very informative and parking space is available. Must visit.",1
Most peaceful and holy place to visit.,1
I hail from a place whereI live next to Sri Durga Temple. When ever I step inside the temple it has got a spiritual environment. ISKCON lacks that. Its is very commercialized temple.,0
Great place! Well organized and serene. Helpful devotees.,1
"Had a good visit, except for the crowd. Spend some time in temple by meditating. Which would bring us some peace even in such huge crowd",1
Very nice & well arranged. I liked very much.,1
Very Good,1
"I love the location ... I love the temple part of ISKCON.... The place is disciplined and clean. But the part that bothers me is the feeling I get of walking through a shopping area when I come out of the temple... you walk through endless shops for food, books, artefacts, paintings etc., and that takes away the temple feeling. When I go to a temple, I like to go to a temple and not a blend of temple and shopping area. Been there a few times but not very excited about going back...",0
i have been to nearly all the iskcon temples in india. they all have beautiful atmosphere but the one in bangalore tops to no 1 position . its so beautiful with magnificient architecture . it is nicely maintained by the management . the stais can b a little tiring but at the end the result is so fruitful . Ty visiting it duing their evening puja time its amazing to see . the view from above is beautiful,1
"It is a religious place, clean and well maintained. It is very crowded on weekends and public holidays.",1
One of fantastic ISKCON Temple In India.good location with cool atmosphere,1
Architecture at ISKON Bangalore is average with not much to like. Also you cannot photograph in bangalore which is allowed in other temples of ISKON - Pune and Mumbai.,0
I had previously never visited any ISKCON temple. This was my first time Very peaceful place to visit near Yelahanka Area in Bengaluru.,1
Hare Krishna! Best place and a mind soothing place in Bangalore! Viakunta on Earth! Interactions with the devotees @ Iskcon Temple at realising one's self!,1
very much different from other iskons in india,1
Truly spiritual....Hare Krishna,1
Radha Krishna madira is excellent. No word's to speak out.,0
This is Vaikunta of Bangalore,1
Nice krishna temple and good food well cleaned temple i loved it,1
"Cool,Calm and pleasant. One should experience the spirituality of Lord Krishna and have Prasadham there.",1
Well maintained and so clean and tidy. One thing i hate is too much of queue and lots of marketing strategies in the name of devotion. Except these too a good place to visit.,1
Peaceful Wonderful Fully blessed the day .... Night is awesome feeling,1
What a temple...I just loved it ...,1
"Feels more like a 5-star hotel than a temple. Location is great, very clean but this is no spiritual or calming experience, specially when the shops are 10 meters from the sanctum sanctorum! The best part about this place is the Higher Taste restaurant, you should not miss this at any cost.",0
"If you are an Indian with slight inclination towards religion then you of course would be aware what ISKCON stands for and probably you might have visited one of their centers already. In this case, there is nothing special for you to see here, except an exceptional kitchen and an all veg restaurant. If you do not fall in the...",1
Incredible temple with great divine ambiance. Must visit place if you are in Bangalore.,1
"We visited this temple with kids in Feb. It's a beautiful temple in midst of hustle bustle of Bangalore, a peaceful location. I specially liked the 108 steps where everyone says Hare Krishna mantra on each step. Must visit",1
We visited the temple late afternoon while still daylight but by the time we came out of the temple it was dark. So glad we saw it both in daylight and whilst lit up it was a magnificent sight. Everyone was really helpful and guided us. It was breathtaking and we are so glad we chose to visit this particular temple. On the way out there are many items for sale which are all very reasonably priced (very cheap in fact).,1
"Located on a hilltop this temple draws huge crowds every day and specially on festive occasions. The entire process in reaching the temple altars is a spiritual experience chanting the mantra all the way. For senior citizens unable to climb the steps, lifts are available to reach you right inside the temple's sanctum sanctorum. Darshan is orderly and there is no pushing. For those interested in shopping for curios plenty of puja items to pick up for home and as gifts for family. There are restaurants inside the premises serving all types of cuisines.",1
Visited the temple on Sunday around 12:30 pm. Main hall was full of engraved structures and huge picture frames of Lord Krishna. Khichdi was really tasty. One advice- Check timings before planning.,1
Wow absoutely beautiful. I could feel the devine intervention through prayer at ISKON. The food was great. The people was friendly warm and it was peaceful to pray at this temple.Visited March 2014,1
I am no one to rate a temple. But if you are willing to spend few hours with yourself in a peaceful aura . Please do visit ISKCON Temple,1
Holy place for Hindus.,1
"It was the first time that we visited a Krishna temple and this was a very interesting visit. When the temple opened there were thousands of followers that streamed into the temple. We followed a separate route but ended up seeing all the ""gods"" and eventually also arrived in the mail hall where we were invited to join in the offerings. When we turned it down it was graciously accepted. It is suggested that you leave your shoes in the car/taxi as they ask you a small fee per pair to keep safe but the guy accepting the shoes ""does not have change"" thus ending you up costing much more.",0
"Very well maintained overall You will get peace of mind if you spend about half an hour there. Location wise also very good( very near to Orion mall,yeshwanthpur) A bit too much of religious shopping points though",1
ISKON temple in Bangalore is a must visit. This is one of Krishna temple. It is very beautiful and will take about 2-3 hours to visit.,1
Nice Temple to visit if you are in Bangalore. Nice and reasonable restaurant/shopping complex inside,1
"First of all, it is the best place to visit for both beauty as well and timepass. The temple is on a small hillock. We can either drive to the top or walk through either by road or by steps. The best thing is the cleanliness as well as the decoration of the deities. After visiting the main deity, we need to walk through the commercial shops run by ISKCON team. The collection is huge as well as the cost is nominal. We can spend good time is shopping... The different shows available like sound and light etc are nice and worth watching. Only thing missing is holiness.",1
"This was my first visit to Iskcon temple. Right from the time i stepped in the temple, the mind became calmer and calmer and the tensions just evaporated. Would strongly advise a visit to this place for seeking calmness. The idols placed there are also marvellous, just cannot take your eyes off them.",1
"It is situated atop a hill. It is one of the most well managed temples. People from far and near visit. It is like an excursion. Apart from the famous temple one can have other nice experiences. The Arial view of the city, good food provided in the campus ( of course paid). The management also supports one of the largest philanthropic gestures. It feed around 50,000 school children - govt, needy and NGO schools across the city. It also boasts of one of the most modern clean kitchen. Lot of mementos to be carried back from the temple shops",1
"Very Good Temple ( Radha Krishna ). good place to spend a Day with family. you can reach this place using public transport, METRO. there is a fee for parking vehicle (2 and 4 Wheeler).",1
Hygiene keeping temple... But a small shopping center is also included inside the temple,1
"ISKCON, Chord Road Bengaluru has become a landmark and must-do on the Blore visitor's list today. We have been life members since the last 12 ours, so is our son. The temple is an architectural marvel, the shrines of Lord Narasimha & Bhakta Prahalada, Sri Venkateshwara and the main temple housing Sri Krishna. Sri Balarama and other dieties are a visual treat. Their books/magazines are published in multiple languages. It delights both the Indian and International soul. The ""Prasadam"" is tasty and pure (no garlic, onion!) It has a fine dining restaurant, amphitheater, clean washrooms, large parking space, proper facilities for footwear, easy access for senior citizens...these amenities add to the ease and joy of visit",1
Radha Krishna temple located in Bengaluru which is largest iskon temple in India...this place is very peaceful and calm.,1
"you are in the home of Krishna! a true immersion in Hinduism living what some say .... over again, to review, must come back constantly, there are different festivals all the time hare Krishna!",1
Me and my family had visited Iskcon last month. It had really been a great devotional experience. The entire compound is so well maintained and the main temple's vibration and all Deity's idol is beyond words. Amazing...,1
Good maintenance,1
Great and good a lord of krishna tample,1
Temple is made and organized in a grand way. At least I don't get a divine feeling when I visit because of the constant bustle and too many commercial activity going on. It's definitely worth a visit to experience the grandeur (with good appetite). You can fill yourself with the different prasads and there is full fledged restaurants within the compound.,0
Divine and peaceful place chants of Hare Krishna Hare Ram........,1
Nice place.,1
Iskcon is best peaceful place in Bangalore because of Lord Krishna,1
ISKCON Sri Radhakrishna -chandara temple is one of the largets temples in the world ..it is very beautiful place.. i visted that place...very nice see that place i enjoyed a lot ..........,1
"Aarthi/Pooja is excellent - Bajan take you to a different world - Focuses on Vaishnava philosophy - Prasad is amazing Ideal time to visit - 6.30 am or 6.30 pm Ideal days - Mon - Fri, weekends are over crowded This temple provides food for thousands of students, a task that must be truly appreciated",1
Compared to other iskcon temples. This is One of the best architecture. Nice place to visit,1
Hara rama Hara krishna Huge temple. Inside it having lot of shops.,1
"Place is good and is situated in a hilltop. However, the place is fully commercialized and for everything you need money.",1
"It was hugely crowded. No shorts for men or women allowed, and no sleeveless. Inside temple it is very very big and beautiful",1
"Nice temple, crowded on weekends... Sleeveless and shorts are not allowed.",1
Magnificent Temple.,1
Nice place,1
One of a famous tourist spot in Bangalore. The temple is maintained neat and clean. They do have marriage halls.,1
Built in 1997... The temple has become an Ingram part of the city. The architecture is worth a see even if you are not religious per se. It is located in the northern part of bangalore in rajahs Nagar.,1
"This is probably the best place in Bangalore to have some peace and spiritual relaxation. There is a queue for darshan, but the queue moves very fast and as soon as you come out, you get khichadi prasadam which is simply awesome.",1
It's ridiculous that people are busy selling you books and clothes and Bhagwan items at every nook and corner of the temple. The temple is designed in such a way that one has to exit through a long market place thus giving the sellers enough time and space to milk customers. Ridiculous Only positive is the restaurant there which has very good food but even that is not light on your pocket. Rates than can easily match a decent 4 star restaurant. People get swayed by the fact that it is chappan bhog and all that non sense when it is ultimately just food. Don't think I will ever repeat it unless I have no option,0
Nice temple,1
"As someone with little knowledge of Hindu tradition, the visit to the ISKCON temple was my first exposure to active Hindu practice. Thus, please pardon my naivety in my explanation of what we did/saw. :) We were dropped off by our taxi driver and dropped off our shoes at the entrance. We then walked through a line of gates and basically followed the crowd through the extent of the temple. There were some smaller shrines along the way, and then of course the large room at the end of the tour. We were then taken by some Hindu reading materials and asked if we had any questions. The end of the tour led through a line where many items were being sold.",1
Wow.. Superb.. Liked the temple a lot.. Not a fan of the eateries and publications.. Good experience though..,1
"If you are a spiritual person you will love Iskcon its a great place for meditation and bhajan, its a wonderful Temple",1
"This is my second time visiting ISKCON and it is still an amazing place to be . Though I am not a follower of Hare Krishna, the temple is so serene and beautiful that you cannot help falling in live with it. Getting there is a breeze so if you have hired a car etc , most would know to get you there. Place is very organised so as you enter you can leave you shoes ; you will be issued a ticket for this . But you are also required to leave behind your camera which is a shame but a common practice when you visit places of worship. Inside you would make you way through a series of plateau where you will see different deities as you make you way up. The building and surrounding is so clean and nice with marble / granit flooring everywhere. The main building is the top where you will find deities of Krishna . The strong wind that blows right through the building is very fresh and serene ...it is a wonderful feeling and you must stand there and appreciate this .. Once you have touring the main building you would be lead through a series of shops selling religious books, sweets and food till it brings you back to the place you left our shoes!. You can collect your camera and click away once you outside- get a zoom lens .",1
SUch a nice place situated in Bangalore. Very important place to be visited by tourists. Temple construction and art and paintings is mind blowing. I have visited 3 times and every time I feel great . Never Miss . Canteen is also there and so many places to be visted apart from main worship place. Prasadam is awesome,1
"It will take you to divine atmosphere, everywhere Lord Krishna and Hare Krishna chants. My first visit was in 2003 as a tourist, then it becomes regular when I was in Bangalore. You will get all information about Lord Krishna, they have books in all language. After darshan you can enjoy Animation film and lots of sweet dishes(for which you have to pay) and free prasad at exit. Specially go with your children, it will teach about our Great culture.",1
"Place is huge, fancy, and if you let your imagination, you would think we are back in time. Interesting experience, full of completely different culture aspects (to me at least...) . I enjoyed the place....",1
ISKON is an established temple of Lord Krishna with Radha. This is located in Rajajinagar near to Yashavanthapura way to Tumkur. Always people will flock in to this temple. In the premises you can get pure veg food and join bhajan. The accessibility is good.,1
such a divine place which made me to visit frequently & on special occasions,1
"Lots of eating options available on your way down. Don't forget to stop and sample all that you like dosa, samosa etc",1
One place in Bangalore where u can find a modern Temple is this hare Krishna hill iskcon Temple. The chanting of hare Krishna mantra keeps Ur soul at peace. Very well maintained Temple premises. A must visit place.,1
"This huge modern concrete temple in stark contrast to all the old buildings that you can see in India, but one must have visited the huge surprise ""altar"" gold plating of the main room (no pictures).",1
"if you want to see a commercial Tempal, we can see this one there we see every thing can be buy even PRASADAM have to pay for then we get , really if you have money you can spend there",1
Its a pieceful environment,1
"Sri Radha Krishna Temple (Hindi: ???? ???? ????? ?????? ) or [3] has deities of Radha and Krishna located at Rajajinagar, in the North Bangalore, Karnataka, India. It is one of the largest ISKCON temples in the world. Beautiful architecture & environment. Good facilities inside and around the temple. Visited October 2013",1
"I have visited several Isckon Temples in and outside India. The Temple is well maintained and location is also good. You can walk in at ease and offer your prayers, sit down and relax for a while listening to the chantings or observe Aarti. They server really nice food. And because of the nice location you also get to see nice Sunset from here. The place gets crowded on weekends specially during evenings so plan accordingly.",1
The Look of the Temple is Nice & Beautiful. Always Pepole were there to devote God....Hare Krishna,1
Facilities for darshan are best,1
Nice place and we came and peaceful time here,1
"To my mind Iskcon Temple Bangalore is one of the best Hare Rama Hare Krishna Temple which I have visited. Lord Krishna is same every where but when I say excellent means decor of temple, infrastructure, cleanliness, temple staff behavior, discipline, security etc. So far I have visited Iskcon Vrindavan, Delhi, Mumbai, Kanpur, Haridwar & Bangalore. I found Bangalore is more organized. Others to learn.",1
Its opening time is 7.30am to 1pm and 4.30pm to 7.30pm,0
"It was crowded on Sunday evening, but it's a great place to visit",1
"The temple has organised the flow of the devotees in a very organised manner. There are no long ques except on Sunday's, though you can beat the que by taking the VIP ticket for fast darshan. They have organised an excellent kitchen serving a vast variety of food items. Excellent place to visit for Darshan or simply sight seeing.",1
"Feels good... right from the entrance - took the steps... short ques on the day i visited, and into the main hall - peace!",1
Modernized form of temple. Different kind of experience.,1
"Though it takes more time to reach the place because of traffic, once you enter the place you feel relaxed and happy. Late evening is the best time to visit the place, chant mantras and immense yourself with divine feelings.",0
"Went there in the month of June it was raining that that and it has created a little mess. But on crowed it has no effect, place was still crowded, i was able to witness one of the evening aarti, the main temple decoration is beautiful. It is done with lots of flowers. This place also has outlet which sells fast food, but it was cold. One pure veg restaurant is also there in the campus, i didn't had food there but in Mumbai Iskcon it was delicious.",0
It was a sudden plan. We stay in Bangalore and thought of visiting a place that would be ideal for an evening visit. We were planning to visit this much hyped temple for quite some time now. Its a grand temple considered to be one of the world's largest ISKCON temple. There was a huge queue at around 8.30 pm when we reached for the darshan. This will give you a chance to marvel at the architecture of the temple which is majestic. Inside there is a Radha-krishna mini temples and a major hall in which these dieties are kept. Huge gatherings of people sit in this hall while the pooja is being done. surrounding it are the stalls to sell books by swamis and other souveniers to keep post the visit. there are passages within the temple that opens up to stalls selling various religious items. We were expecting a meal in the temple which is very famous but it came in once we have almost exited the temple. So that was a bit disappointing. This religious-cultural temple is heavily commercialized and didnt give me the peace i was looking for!,1
Very good,1
Great temple in heart of Bangalore.,1
Was a good experience in this temple. Spiritual environment and a very good infrastructure. Clean and neat always. A good place to visit with family.,1
"i went there once with one of my friend and trust me till the time i stayed in Bangalore for over 2 years, i used to visit this place once in every 3 months... amazing place for finding that peace and relaxation away from a busy metro life... loved to be here",1
"the best part is their crowd control strategy by asking people to follow the steps one by one during entry ,they have a movie hall to show films and a good food court",1
it's awesome. all glories to Srila Prabhupada,1
The ISKCON temple is very well maintained and it's a beautiful temple in while. The specialty here is the huge ladoo that is peculiar to the place.,1
A very beautiful place to hv a peaceful Nd healthy mind...if u are in Bangalore just go for once...u'll feel the inner peace and blessings.,1
Must visit place for tourists. In the center of city. Peaceful atmosphere. You have temple run canteen too.,1
The best and the most beautiful ISKCON temple in India also offers a great variety of vegetarian snacks and food.,1
Great place,1
Namo narayana,1
Devotees of Krishna throng here in large numbers to pay tribute to lord Krishna. It a great temple to visit in Bangalore.,1
"Beautiful but not as good as the one in Mumbai! The rooms were nice and maintained, and as usual ISKON food is very nice, but I was not impressed with the worship and organization.",1
Used to go often. Regular Bajan happens. Free food every day. A lot of shops to eat. Aarti is beautiful.,1
It was an awesome experience but one thing the product's rate are too high.,1
Very peaceful.,1
"It is place to get piece of mind. It is a place to CHant Hare Krishna Hare Krishna Krishna Krishna Hare Hare, Hare Rama Hare Rama Rama Rama Hare Hare. It is a very big and require a day to enjoy fully.",1
"A huge temple attracting lots of visitors / foreigners. Quite clean and aesthetically planned. Once you enter the temple you become a part of the system which every visitor has to follow. You simply can not loiter and have to follow the prescribed routes to visit / exit the temple. The route gets congested for a lot of temple vendors selling variety of items including religious books, images of gods and various other wares along the whole route. One has to cover quite a distance following the prescribed path. It becomes very difficult if you are accompanied by children and need to carry them to protect them the sufferings of getting suffocated through the route due to heavy rush of devotees.",0
ISKCON Temple Bangalore is nice religious place to visit----you must visit for peace of mind stress free atmosphere and great architecture-lot of religious books in different languages available here---nice calenders with RADHA-KRISHNA Images and great sweets as prasadam----one who goes Bengaluru(Bangalore) should visit this temple-----,1
Really liked the place.... except they made it commercialized to to some extent. Good to watch the temple when it is lighted..,1
It is a neat & clean and huge temple in the northern part of city. It is well maintained temple. it has a huge hall &devotees can have darshan easily .,1
"beautiful HARE KRSNA, HARE KRSNA, KRSNA KRSNA, HARE HARE, HARE RAMA, HARE RAMA, RAMA RAMA, HARE HARE,",1
"More than a temple, It has become a tourist attraction in Bangalore, Nice and Neat temple with lot of options for shopping as well, Nice food stall also",1
The structure is mammoth and impressive. Management is equally efficient be it car parking or path to temple or food court. The aartis are highlight and dont miss the tasty prasad that you will get the the end for free.,1
The Look of the Temple is Nice & Beautiful. Always Pepole were there to devote God.,1
This is one of the best temple I have visited go for premium darshan you can enjoy a lot pujas will be done as a group approximately 30 minutes it will take,1
Nice temple and food is also good,1
The ISKON temple at Bengaluru is located in large spacious grounds . The entire temple complex is maintained very well. We had been in the evening and hence were able to participate in the evening Aarti. Overall a nice and peaceful place of worship to visit in Bengaluru.,1
"Being in ISKCON is amazing experience. You just forget all your tensions & worries as you enter the premises. Sit down in main temple, close your eyes & just be in touch with Lord Krishna. He will bring you peace of mind.",1
"Bangalore has some very beautiful temples throughout the city, though if you are in the vicinity of this one, it is a must see",1
"A Hindu temple, Lord Krishna.",1
I like this place,1
Best place to visit in Bangalore if you the fan of lord Krishna. this place has very good calmness about it.,1
Hare Krishna. This Temple is very nice for worship.,1
heart filled with devotionality during the visit,1
"I enjoyed this place. Vast complex. Neat and clean. Bought some mithai from here to take home for some devotee friends. We ended up consuming all of it while on our journeys. It was good, and tasty. Luckily we picked up more mithai in Mumbai.",1
The place was very neat and good maintenance. Inside of the temple was a great architecture and would amuse anyone with their procedures of worshiping the god. But the food mall near exit looked like a commercial store where few things will be sold for few extra bucks for making money from any devotee... As any one would spend on either food or devotional items.Visited July 2014,1
I was amazed by the way they maintain the temple... wow.. Felt so happy and that feeling is still haunting... loved every bit of it.. planning to visit there again with my whole family....,1
"This temple is not very traditional and old temple but modern and new temple, visiting temple, watching aarti is nice experience.",1
Nice discipline service & lovely atmosphere,1
brilliant temple complex and serene space in the bustle of the city must go devotional place and prasadam is amazing,1
"A huge and modern-looking Iskcon temple. If you're looking for traditional and quiet temples, the Bull temples inside ...",1
"a temple turned into business and money making. everything you come across has a rate, be it darshan or anything.",0
Must see. Its good to visit ISKON bangalore. Its well maintained place. Myself and my family liked it.,1
Avoid visiting the place on weekends. It is a little climb but the view from the top is beautiful. The architecture of the temple is amazing . While leaving they do offer you a plate of prasad.,0
"Have been visiting ISKCON at Yesvantpur since 1998, and the calmness one experiences here hasn't chnaged, despite the rapid growth of the area all around, and increase in commercial activity & traffic. The Temple is very well maintained, and crowd management is good. The deities are very well adorned throughout the year & a darshan during the evening aarti is...",1
"Nice place to get both things, god blessings and peaceful environment. good place to go with family, maintaining in good manner",1
"I have been to Mumbai Iskcon but visiting Bangalore temple was a superb feeling. This place is so calm, serene and is built at a huge area. Walking upto the main temple from the gate you will come across various small temples which makes your walk all the more blissful. The temple is open and windy. Best part of my...",1
"This temple is of lord Krishna is good to see on Krishna janmasthami, lot of devotees r there to see god",1
"Iskcon Temple Bangalore: 108 steps of chanting Hare Krishna Hare Rama is a very unique experience especially after 26 hours flight, 3.5 hour sleep, and 8 hours work meeting! Krishna Krishna Hare Hare ... it gives me energy! We went there in the evening. no shoes allowed, even not allowed in your purse. Of course, no photo either. Prepare to leave your shoes in the car. Cell phone is allowed. The chanting and service singing are amazing... worth the time.",1
Krishna hill - place of silence n godliness,0
"This is a Amazing place ,u feel so much peace and a divine power of spirituality will touch you Hare Krishna!!!",1
I visited this place in week end it was so rush. but apart from that it is really good. neat and tidy.,1
"ambiance and culture The temple has a unique way to calm down your temper. You must visit this temple whenever you are in Bangalore, the 108 times, chanting of Hare risna and Hare Rama before you visit the temple, clams you down from hectic city life. You must not miss the evening prayers Visited August 2014",1
"Its very beautiful and you can get a nice scenic view from the top where the temple is. If you wish to meditate or get a good relaxation ,do sit in the middle of the hall. Its quite crowded and the parking can be a mess many a times.",1
"Built on the top of a hill, ISKCON becomes much more attractive in the day time with sunlight reflections. The paintings and the culture followed is nice.",1
"This is a Beautiful place and an Excellent Temple in a picturesque location. After the Darshanam of all the Gods have the prasadam at the Temple. Also varieties of tasty food stuff is available inside the Temple. There is a star Hotel at the back of the temple ""HEIGHER TASTE"" One has to eat there.This is the only hotel attached to the Temple where on can taste the excellent food. One cannot make out the food is prepared without GARLIC. Keep some time on the morning to have Darshanam and classic Lunch.",1
Such a nice & pleasant place. Peaceful,1
"I must say I am not the very religious kind but this place is a must visit. Mind it, this place, in my opinion has also grown to be more like a business center but the ambiance and location is perfect. Do not eat anything in the canteen or buy any stuff from the temple stores as they are not of very high quality and are usually overpriced. For example I bought some sweets for prasadam and I hoped that since they are made in this special place they must be very pure and good. But I found out opposite. Did not get a very good feel. I also tried the breakfast they serve in the canteen, it is not up to the mark, not at all :( However, I must say that the prasadam (free) you get near the exit, is really really good :) I do not really condemn the business model a lot because this money is eventually used for good purposes like Akshay patra program etc (as far as I know). But it would have been really good if the stuff sold here was of really good taste and quality as it would give you a nice feeling inside.",1
